"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","CASINJRR","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","STATION","COUNTY","STATE","REGION","DUMMY2","CITY","HIGHWAY","VEHSPD","TYPVEH","VEHDIR","POSITION","RREQUIP","RRCAR","TYPACC","HAZARD","TEMP","VISIBLTY","WEATHER","TYPEQ","TYPTRK","TRKNAME","TRKCLAS","NBRLOCOS","NBRCARS","TRNSPD","TYPSPD","TRNDIR","SIGNAL","LOCWARN","WARNSIG","LIGHTS","STANDVEH","TRAIN2","MOTORIST","VIEW","VEHDMG","DRIVER","INVEH","TOTKLD","TOTINJ","TOTOCC","INCDRPT","JOINTCD","TYPRR","DUMMY3","CASKLDRR","DUMMY4","CROSSING","NARRLEN","DUMMY5","YEAR4","DIVISION","PUBLIC","CNTYCD","STCNTY","HZMRLSED","HZMNAME","HZMQNTY","HZMMEAS","SIGWARNX","WHISBAN","DRIVAGE","DRIVGEN","PLEONTRN","SSB1","SSB2","USERKLD","USERINJ","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","NARR1","NARR2","NARR3","NARR4","NARR5","SUBDIV","ROADCOND","VIDEOT",VIDEOU
"","18","03","NS  ","129007    ","","","    ","          ","18","03","NS  ","129007    ","","0","727360J","18","03","29","3","55","PM","CHILDERSBURG        ","TALLADEGA           ","01","3","","CHILDERSBURG        ","NA/9TH AVE          ","15","A","3","3","1","001","1","2","70","2","1","1","1","SINGLE MAIN TRACK   ","3","2","64","024","R","2","1","1","2","2","2","2","3","8","1000","3","1","0","0","1","2","1","1 ","","0","  ","0102030607    ","103","","2018","                    ","Y","121","01C121","4","","",""," "," ","  "," ","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN A84A329 STRUCK A HWY-USER AT A HWY-GRADE CROSSING. DRIVER FLED THE SCENE, INFORMATION UNKNO","WN.","","","","ALABAMA             ","A","2","2",
"","18","01","NS  ","128000    ","","","    ","          ","18","01","NS  ","128000    ","","0","718395L","18","01","04","11","0","PM","REX                 ","CLAYTON             ","13","3","","N/A                 ","CR109/HOMESTEAD RD. ","0","A","4","2","1","001","1","2","23","4","1","1","1","SINGLE MAIN TRACK   ","4","2","50","042","E","1","1","1","2","2","2","2","4","8","1000","3","2","0","0","0","2","1","1 ","","0","  ","01030607      ","86","","2018","                    ","Y","063","13C063","4","","",""," "," ","  ","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN 230G204 STRUCK A HWY-USER AT A HWY-GRADE CROSSING. HWY-USER'S AGE IS UNKNOWN.","","","","","GEORGIA             ","A","2","2",
"","18","01","NS  ","128218    ","","","    ","          ","18","01","NS  ","128218    ","","1","717853U","18","01","19","7","0","PM","NORCROSS            ","GWINNETT            ","13","3","","NORCROSS            ","CR 1304/HOLCOMB BRID","0","C","4","1","1","001","1","4","35","3","1","1","1","SINGLE MAIN TRACK   ","4","2","38","055","R","1","1","1","2","2","2","2","4","8","20000","3","2","0","1","0","1","1","1 ","","0","  ","010306        ","57","","2018","                    ","Y","135","13C135","4","","",""," "," ","48","1","0002","                    ","                    ","0","0","0","1","0","0","NS TRAIN 222GP19 STRUCK HWY-USER AT A HWY-GRADE CROSSING.","","","","","GEORGIA             ","A","1","2",
"","18","01","NS  ","128106    ","","","    ","          ","18","01","NS  ","128106    ","","0","718202K","18","01","12","6","25","PM","GRIFFIN             ","SPAULDING           ","13","3","","GRIFFIN             ","CR 501/SOLOMON STREE","6","A","4","3","6","001","1","4","48","3","1","8","1","SINGLE MAIN TRACK   ","2","2","0","009","E","1","1","1","2","1","2","2","3","8","1000","3","1","0","0","1","2","1","1 ","","0","  ","030608        ","82","","2018","                    ","Y","255","13C255","4","","",""," "," ","79","2","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN G05G812 STRUCK HWY-USER AT A HWY-GRADE CROSSING. HWY-USER'S AGE VERIFIED.","","","","","GEORGIA             ","A","1","2",
"","18","02","NIRC","2018070556","","","    ","          ","18","02","NIRC","2018070556","","0","372057C","18","02","13","8","25","AM","CHGO UNION STATION  ","COOK                ","17","4","","CHICAGO             ","GREEN ST            ","0","J","1","1","1","001","1","4","20","2","6","2","1","MAIN TRACK 3        ","1","1","9","008","E","3","1","1","2","2","2","2","4","8","2000","3","2","0","0","0","2","1","6 ","","0","  ","01050607      ","85","","2018","                    ","Y","031","17C031","4","","",""," "," ","42","1","0229","                    ","                    ","0","0","0","0","0","0","TRAIN 108 STRUCK UNOCCUPIED JOHN DEERE SNOW PLOW TRACTOR THAT WAS STUCK ON THE TRACKS","","","","","MWD                 ","C","2","2",
"","18","02","NIRC","2018070559","","","    ","          ","18","02","NIRC","2018070559","","0","372124U","18","02","14","6","10","PM","MOUNT CLARE         ","COOK                ","17","4","","CHICAGO             ","NORDICA AVE         ","","K","3","3","1","001","1","4","18","4","6","2","1","1                   ","3","1","7","060","E","4","1","1","2","3"," ","2","4","8","0"," "," ","1","0","0","2","1","6 ","","1","  ","01020607      ","77","","2018","                    ","Y","031","17C031","4","","",""," "," ","  ","2","0046","                    ","                    ","1","0","0","0","0","0","TRAIN 2243 FATALLY STRUCK TRESPASSER IN FOUL OF THE TRACKS AT GRADE CROSSING.","","","","","ELGIN SUB           ","B","2","2",
"","18","02","NS  ","128465    ","","","    ","          ","18","02","NS  ","128465    ","","0","507894U","18","02","10","1","5","AM","KANK HOB A          ","KANKAKEE            ","17","4","","N/A                 ","FAU6181/BROOKMONT BL","30","A","4","3","1","001","2","4","23","4","6","1","4","BRADLEY INDUSTRIAL  ","1","1","4","007","R","1","2","1","1","3","2","2","3","8","4500","3","1","0","0","2","2","1","1 ","","0","  ","030607        ","66","","2018","                    ","Y","091","17C091","4","","",""," "," ","21","2","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN B31B409 WAS STRUCK BY A HWY-USER AT A HWY-GRADE CROSSING.","","","","","DEARBORN            ","C","2","2",
"","18","02","UPME","0218CM015 ","","","    ","          ","18","02","UPME","0218CM015 ","","1","173887G","18","02","19","1","10","PM","GLAPARK             ","COOK                ","17","4","","                    ","NAGLE AVE           ","5","A","2","3","2","001","1","4","53","2","2","B","1","MAIN LINE 3         ","4","1","7","055","E","2","1","1","1","1","2","2","1","8","500","2","1","0","1","1","1","1","6 ","","0","  ","0102030607    ","54","","2018","                    ","Y","031","17C031","4","","",""," "," ","48","1","0003","                    ","                    ","0","1","0","0","0","0","HIGHWAY USER'S ACTIONS: WENT AROUND THE GATE - MOVING.","","","","","HARVARD SUB         ","A","1","1",
"","18","02","UPME","0218CM006 ","","","    ","          ","18","02","UPME","0218CM006 ","","0","924124W","18","02","06","6","2","PM","NORTH CHICAGO       ","LAKE                ","17","4","","NORTH CHICAGO       ","NORTH CHICAGO PED WA","","K","4","3","1","001","1","4","20","4","2","3","1","MAIN LINE 1         ","4","1","7","070","E","1","1","1"," ","1"," ","2","3","8",""," "," ","1","0","0","2","1","6 ","","1","  ","030607        ","0","","2018","                    ","Y","097","17C097","4","","",""," "," ","29","1","0160","                    ","                    ","1","0","0","0","0","0","","","","","","KENOSHA SUB         ","C","1","2",
"","18","11","IC  ","980458    ","","","    ","          ","18","11","IC  ","980458    ","","0","299013E","18","11","30","5","47","PM","S. CARBONDALE       ","JACKSON             ","17","6","","MAKANDA             ","MAKANDA ROAD        ","4","A","3","3","1","000","2","2","50","4","2","1","1","SINGLE MAIN         ","4","2","102","033","E","2","1","1","2","1","2","2","7","8","5000","3","1","0","0","1","1","1","6 ","","0","  ","01030607      ","409","","2018","                    ","Y","077","17C077","4","","",""," "," ","61","2","0003","                    ","                    ","0","0","0","0","0","0","MOTORIST HAD STOPPED AT THE MAKANDA ROAD CROSSING FOR THE ACTIVATED WARNING DEVICES AND THE TRAIN WH","ICH WAS OCCUPYING THE CROSSING.  WHILE STOPPED, THE DRIVER REPORTED THAT HER FOOT SLIPPED OFF THE BR","AKE AND ONTO THE GAS PEDAL CAUSING HER TO HIT THE SIDE OF THE TRAIN.  CREW WAS UNWARE OF THE IMPACT ","AND IT IS UNKNOWN WHERE IN THE TRAIN THE VEHICLE IMPACTED AS NO DAMAGE WAS FOUND.  NO INJURIES WERE ","REPORTED.","CENTRALIA           ","A","2","2",
"","18","07","CC  ","966692    ","","","    ","          ","18","07","CC  ","966692    ","","0","290028N","18","07","19","3","28","PM","ROCKFORD            ","WINNEBAGO           ","17","4","","ROCKFORD            ","6TH STREET          ","20","D","2","3","4","001","2","4","71","2","3","A","1","SINGLE MAIN         ","2","0","6","003","E","4","7","1","2","1","2","2","3","8","3000","3","1","0","0","1","2","1","6 ","","0","  ","02060710      ","364","","2018","                    ","Y","201","17C201","4","","","","F"," ","52","1","0002","                    ","                    ","0","0","0","0","0","0","A BRANDT TRUCK WAS SHOVING 5 CARS OVER THE 6TH STREET CROSSING, WITH A MAN ON THE GROUND FLAGGING TH","E CROSSING DUE TO SIGNALS OUT OF SERVICE ACCOUNT TRACK WORK BEING DONE. A VEHICLE CAME SPEEDING UP T","O THE CROSSING AND ATTEMPTED TO STOP CAUSING THE FLAGMAN TO JUMP OUT OF THE WAY BEFORE THE VEHICLE S","TRUCK THE LEAD CAR OF THE SHOVE MOVE. NO INJURIES WERE REPORTED.","","FREEPORT            ","B","2","2",
"","18","09","NIRC","2018070989","","","    ","          ","18","09","NIRC","2018070989","","0","386398L","18","09","23","5","49","PM","MORTON GROVE        ","COOK                ","17","4","","MORTON GROVE        ","LINCOLN AVE         ","","K","3","3","2","001","1","4","65","2","1","C","1","TWO MAIN            ","3","1","6","035","E","3","1","1","2","2"," ","2","8","8","0"," "," ","1","0","0","2","1","6 ","","0","  ","01040507      ","65","","2018","                    ","Y","031","17C031","4","","",""," "," ","58","2","0148","                    ","                    ","1","0","0","0","0","0","TRESPASSER RAN INFRONT OF TRAIN 2616. SUBJECT WAS FATALLY INJURED","","","","","FOX LAKE            ","A","1","1",
"","18","09","NIRC","2018070998","","","    ","          ","18","09","NIRC","2018070998","","0","388006P","18","09","29","9","40","AM","NORTHBROOK          ","COOK                ","17","4","","NORTHBROOK          ","SHERMER RD          ","0","K","1","2","1","001","1","4","50","2","1","3","1","MAIN                ","3","1","7","030","E","3","1","1","2","2"," ","2","8","8","0"," "," ","1","0","0","2","1","6 ","","0","  ","0104050607    ","63","","2018","                    ","Y","031","17C031","4","","",""," "," ","60","2","0143","                    ","                    ","1","0","0","0","0","0","SUBJECTED WALKED INFRONT OF TRAIN 2604 AND WAS FATALLY INJURED.","","","","","FOX LAKE            ","A","1","1",
"","18","02","UPME","0218CM017 ","","","    ","          ","18","02","UPME","0218CM017 ","","0","174341Y","18","02","19","6","18","PM","WOLF ROAD           ","COOK                ","17","4","","BERKELEY            ","WOLF RD             ","7","A","4","3","1","001","1","4","40","4","2","3","2","MAIN LINE 2         ","4","1","5","055","E","4","1","1"," ","1","2","2","8","8","3000","1","1","1","0","1","2","1","6 ","","0","  ","01030607      ","54","","2018","                    ","Y","031","17C031","4","","",""," "," ","40","1","0010","                    ","                    ","1","0","0","0","0","0","HIGHWAY USER'S ACTIONS: WENT AROUND THE GATE - MOVING.","","","","","GENEVA SUB          ","B","2","2",
"","18","02","CSX ","000174576 ","","","    ","          ","18","02","CSX ","000174576 ","","0","163616Y","18","02","08","8","47","AM","COTTAGE GROVE       ","COOK                ","17","4","","CHICAGO             ","PRIVATE ROAD        ","10","C","1","3","1","001","1","4","19","2","2","1","1","#1 MAIN             ","3","3","64","030","E","4"," ","1","2","2","2","2","3","8","10000","3","1","0","0","1","2","1","1 ","","0","  ","0807          ","49","","2018","                    ","N","031","17C031","4","","",""," "," ","50","1","0002","                    ","                    ","0","0","0","0","0","0","Q09107 STRUCK AN OCCUPIED SEMI-TRUCK AT CROSSING.","","","","","BARR                ","C","1","1",
"","18","02","NIRC","2018070543","","","    ","          ","18","02","NIRC","2018070543","","0","372206B","18","02","07","7","25","PM","BARTLETT            ","COOK                ","17","4","","BARTLETT            ","OAK AVE             ","15","D","3","3","1","001","1","4","10","4","6","3","1","#2 MAIN             ","3","1","8","040","E","1","1","1","2","2","3","3","1","8","2390","3","1","0","0","1","2","1","6 ","","0","  ","0106          ","49","","2018","                    ","Y","031","17C031","4","","",""," "," ","33","1","0013","                    ","                    ","0","0","0","0","0","0","TRAIN 2252 STRUCK VEHICLE THAT WENT AROUND GATES.","","","","","ELGIN SUB           ","C","2","2",
"","18","06","CTM ","CT180606A ","","","    ","          ","18","06","CTM ","CT180606A ","","0","372162D","18","06","06","6","16","PM","BENSENVILLE         ","DU PAGE             ","17","4","","BENSENVILLE         ","THOMAS DRIVE        ","0","A","1","2","1","001","1","4","77","3","2","1","1","SINGLE MAIN TRACK   ","1","1","3","004","E","3"," ","1","2","2","2","2","4","6","1500","3","1","0","0","1","2","1","3 ","","0","  ","07            ","210","","2018","                    ","Y","043","17C043","4","","",""," "," ","24","1","0003","                    ","                    ","0","0","0","0","0","0","TRAIN OPERATING TIMETABLE EASTBOUND AT HIGHWAY-RAIL GRADE CROSSING DOT#372162D STRUCK AN AUTOMOBILE ","OPERATING COMPASS NORTHBOUND THAT STOPPED ON THE CROSSING.  THE DRIVER WAS CITED.  THE DRIVER WAS NO","T INJURED.","","","BENSENVILLE         ","A","2","2",
"","18","07","NS  ","130117    ","","","    ","          ","18","07","NS  ","130117    ","","0","718332G","18","07","06","2","50","PM","FORSYTH             ","MONROE              ","13","3","","FORSYTH             ","CR 271/TIFT COLLEGE ","25","A","4","3","1","001","2","2","72","2","1","1","1","SINGLE MAIN TRACK   ","3","3","72","031","E","1","1","1","2","2","2","2","3","8","5500","3","1","0","0","1","2","1","1 ","","0","  ","030607        ","66","","2018","                    ","Y","207","13C207","4","","",""," "," ","64","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN 180G806 WAS STRUCK BY A HWY-USER AT A HWY-GRADE CROSSING.","","","","","GEORGIA             ","A","2","2",
"","18","07","NS  ","130376    ","","","    ","          ","18","07","NS  ","130376    ","","1","719432P","18","07","27","7","30","PM","BREMEN              ","HARALSON            ","13","3","","N/A                 ","PRIVATE             ","10","A","3","3","2","001","1","4","81","3","1","1","1","SINGLE MAIN TRACK   ","2","1","11","020","R","1"," ","1","2","3","2","2","3","8","15136","2","1","0","1","3","2","1","1 ","","0","  ","0810          ","59","","2018","                    ","N","143","13C143","4","","",""," "," ","31","2","0002","                    ","                    ","0","1","0","0","0","0","NS TRAIN G87G727 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.","","","","","GEORGIA             ","A","2","2",
"","18","05","UP  ","0518SL010 ","","","    ","          ","18","05","UP  ","0518SL010 ","","1","424763J","18","05","16","5","15","PM","DUPO                ","ST CLAIR            ","17","6","","DUPO                ","CARONDELET AVENUE   ","2","A","3","3","2","004","2","4","84","2","2","7","2","YARD 560            ","1","1","19","008","E","1","1","1","1","1","2","2","1","8","15000","2","1","0","1","1","2","1","1 ","","0","  ","0106          ","54","","2018","                    ","Y","163","17C163","4","","",""," "," ","48","1","0002","                    ","                    ","0","1","0","0","0","0","HIGHWAY USER'S ACTIONS: WENT AROUND THE GATE - MOVING.  ","","","","","CHESTER SUB         ","A","1","2",
"","18","07","NS  ","130358    ","","","    ","          ","18","07","NS  ","130358    ","","0","479861D","18","07","26","5","30","PM","DANVILLE            ","VERMILION           ","17","4","","DANVILLE            ","MUN2450/VAN BUREN ST","","K","2","3","1","001","2","4","79","3","1","1","1","DOUBLE-NS MAIN      ","4","1","297","","E","3","1","1","2","2"," "," ","0","8","0"," "," ","1","0","0","2","1","1 ","","1","  ","01030607      ","64","","2018","                    ","Y","183","17C183","4","","",""," "," ","27","1","0002","                    ","                    ","1","0","0","0","0","0","NS TRAIN STRUCK A HWY-USER (PEDESTRIAN) AT A HWY-GRADE CROSSING.","","","","","ILLINOIS            ","A","1","2",
"K","18","08","ATK ","154768    ","","","    ","          ","18","08","IC  ","969409    ","","0","289731G","18","08","13","9","21","AM","JACKSON             ","COOK                ","17","4","","                    ","BOYER RD            ","25","A","3","3","1","001","1","4","70","2","1","2","1","MAIN 2              ","4","1","5","079","E","1","1","1","2","2","2","2","1","8","2500","3","1","0","0","2","2","1","6 ","","0","  ","0103060807    ","279","","2018","                    ","N","031","17C031","4","","",""," "," ","16","1","0208","                    ","                    ","0","0","0","0","0","0","TRAIN 300 OPERATING WITH LOCOMOTIVE E/130 AND 5 CARS STRUCK AN OCCUPIED AUTO AT MP 23.50 BOYER RD, A"," PRIVATE CROSSING.  TRAIN CLIPPED THE REAR OF THE AUTO WHICH FLED THE SCENE.  THE DRIVERS AGE IS 16 ","AND THE PASSENGER IS 13.  THERE WERE NO INJURIES OR EQUIPMENT DAMAGE TO REPORT.","","","JOLIET              ","A","1","2",
"","18","06","BNSF","CH0618201 ","","","    ","          ","18","06","BNSF","CH0618201 ","","0","069787U","18","06","25","11","15","PM","STEWARD             ","LEE                 ","17","4","","STEWARD             ","MAIN STREET         ","0","A","3","1","1","001","1","4","62","4","2","1","1","SINGLE MAIN TRACK   ","4","3","73","010","E","4","1","1","2","1","2","2","5","8","2500","3","2","0","0","0","2","1","1 ","","0","  ","010307        ","131","","2018","                    ","Y","103","17C103","4","","",""," "," ","77","1","0002","                    ","                    ","0","0","0","0","0","0","VEHICLE HIT HEAD ON BY S-LPCTAC1-23 AFTER CAR TURNER ONTO THE TRACKS AND BECAME IMMOVABLE. NO CREWME","MBERS WERE DRUG/ALCOHOL TESTED.","","","","AURORA              ","A","2","2",
"K","18","01","ATK ","151336    ","","","    ","          ","18","01","BNSF","CH0118201 ","","0","079759T","18","01","05","4","38","PM","GALESBURG IL        ","HENRY               ","17","4","","GALVA               ","SW 6TH AVE          ","15","A","1","3","1","001","1","4","-3","2","2","2","1","MAIN 2 TRACK        ","4","2","9","077","E","4","1","1","2","2","2","1","1","8","6897","3","1","0","0","3","2","1","6 ","","0","  ","01030607      ","191","","2018","                    ","Y","073","17C073","4","","",""," "," ","18","1","0200","                    ","                    ","0","0","0","0","0","0","TRAIN 5 OPERATING WITH LOCOMOTIVES E/167-E/77 AND 9 CARS STRUCK AN OCCUPIED VEHICLE AT MP 139.80, SW"," 6TH AVENUE CROSSING.  THE OCCUPANTS OF THE VEHICLE RAN AWAY FROM THE CAR AFTER THE STRIKE.","","","","MENDOTA             ","A","1","2",
"","18","11","UP  ","1118GL001 ","","","    ","          ","18","11","UP  ","1118GL001 ","","1","174476E","18","11","30","10","40","PM","BELVIDERE           ","BOONE               ","17","4","","BELVIDERE           ","STONE QUARRY        ","15","A","2","3","2","001","2","4","29","4","2","7","4","INDUSTRIAL LEAD     ","1","3","32","010","E","4","1","1","3","1","2","2","3","8","3000","2","1","0","1","1","2","1","1 ","","0","  ","030710        ","36","","2018","                    ","Y","007","17C007","4","","",""," "," ","24","1","0002","                    ","                    ","0","1","0","0","0","0","HIGHWAY USER'S ACTIONS: DID NOT STOP ","","","","","ROCKFORD IND LD     ","B","1","2",
"","18","11","NS  ","131709    ","","","    ","          ","18","11","NS  ","131709    ","","1","479219C","18","11","17","6","40","PM","BLUE MOUND          ","MACON               ","17","4","","BLUE MOUND          ","MUN6800/LEWIS STREET","1","A","4","3","1","001","1","2","32","3","1","1","1","SINGLE MAIN TRACK   ","4","3","61","048","R","1","1","1","2","2","2","2","1","8","5000","2","1","0","1","1","2","1","1 ","","0","  ","01030607      ","59","","2018","                    ","Y","115","17C115","4","","",""," "," ","59","1","0002","                    ","                    ","0","1","0","0","0","0","NS TRAIN 302D617 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.","","","","","ILLINOIS            ","A","1","2",
"","18","07","CSX ","000177486 ","","","    ","          ","18","07","CSX ","000177486 ","","0","340551V","18","07","08","2","33","PM","DALTON GA           ","WHITFIELD           ","13","3","","DALTON              ","W. TYLER STREET     ","","A","4","4","1","001","1","4","90","2","1","1","1","SINGLE MAIN TRACK   ","4","2","63","022","R","1","1","1","1","1","2","2","5","8","6500","3","1","0","0","1","2","1","1 ","","0","  ","010203060711  ","202","","2018","                    ","Y","313","13C313","4","","",""," "," ","21","2","0002","                    ","                    ","0","0","0","0","0","0","Q58007 STRUCK THE REAR BUMPER OF OCCUPIED GRAY 2017 CHEVROLET CRUZE THAT WAS TOO CLOSE TO THE CROSSI","NG. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS",").","","","W AND A             ","A","1","1",
"","18","12","CSX ","000180405 ","","","    ","          ","18","12","CSX ","000180405 ","","0","279462P","18","12","18","2","20","PM","AUGUSTA             ","RICHMOND            ","13","3","","AUGUSTA             ","KISSINGBOWER RD     ","10","D","3","3","1","001","1","4","62","2","1","1","1","SINGLE MAIN TRACK   ","4","2","24","013","E","2","1","1","2","1","2","2","3","8","6500","3","1","0","0","1","2","1","1 ","","0","  ","03060711      ","182","","2018","                    ","Y","245","13C245","4","","",""," "," ","54","1","0002","                    ","                    ","0","0","0","0","0","0","Q19818 STRUCK OCCUPIED TAN 2003 CHEVROLET SILVERADO 1500 PICK-UP TRUCK AT CROSSING. PROTECTION ALSO ","AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).","","","","GEORGIA             ","A","1","1",
"","18","12","CSX ","000180500 ","","","    ","          ","18","12","CSX ","000180500 ","","1","279575V","18","12","26","9","40","PM","GREENSBORO          ","GREENE              ","13","3","","GREENSBORO          ","PLANNING MILL RD    ","0","A","1","1","1","001","1","4","45","4","1","1","1","SINGLE MAIN TRACK   ","4","2","18","045","R","2","1","1","2","2","2","2","4","8","6500","2","1","0","1","1","2","1","1 ","","0","  ","0103060711    ","234","","2018","                    ","Y","133","13C133","4","","",""," "," ","40","2","0003","                    ","                    ","0","1","0","0","0","0","Q19726 STRUCK OCCUPIED GRAY 2016 DODGE CHARGE WHERE MOTORIST RAN OFF ASPHALT AT CROSSING AND BOTTOME","D OUT CAR CAUSING CAR TO GET STUCK. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKIN","GS (STOP LINES & RR XING SYMBOLS).","","","GEORGIA             ","A","1","1",
"","18","11","NS  ","131799    ","","","    ","          ","18","11","NS  ","131799    ","","0","510018T","18","11","25","8","46","PM","GOSHEN              ","ELKHART             ","18","4","","GOSHEN              ","LS/GREEN ROAD       ","0","J","1","1","1","001","1","4","41","4","3","1","1","DOUBLE-CHICAGO      ","5","2","51","054","R","4","2","1","2","1","2","2","4","8","10000","3","2","0","0","0","2","1","1 ","","0","  ","0102030607    ","57","","2018","                    ","Y","039","18C039","4","","",""," "," ","61","2","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN 25NB225 STRUCK HWY-USER AT A HWY-GRADE CROSSING.","","","","","DEARBORN            ","B","1","2",
"","18","01","IC  ","946899    ","","","    ","          ","18","01","IC  ","946899    ","","0","840417P","18","01","13","5","15","AM","HARVEY              ","COOK                ","17","4","","HARVEY              ","RAILROAD ACCESS RD  ","0","C","2","2","2","001","1","2","8","4","1","1","2","TRACK EM07          ","1","2","167","002","E","2"," ","2","2","1","2","2","4","8","500","3","1","0","0","1","2","1","6 ","","0","  ","10            ","223","","2018","                    ","Y","031","17C031","4","","",""," "," ","57","1","0002","                    ","                    ","0","0","0","0","0","0","SEMI-DRIVER WENT PAST RAILROAD EMPLOYEE FLAGGING THE YARD CROSSING AND STOPPED WITH THE TRAILER IN T","HE FOUL OF THE TRACKS. THE LEAD CAR OF THE SHOVE MOVE IMPACTED THE TRAILER OF THE STOPPED TRUCK. NO ","INJURIES WERE REPORTED.","","","CHICAGO             ","A","2","2",
"K","18","04","ATK ","152855    ","","","    ","          ","18","04","CSX ","000176011 ","","0","620746G","18","04","20","5","15","PM","JACKSONVILLE        ","DUVAL               ","12","3","","                    ","OLD KINGS RD        ","45","D","3","3","1","001","2","4","60","2","2","2","1","TRACK 2             ","4","1","11","079","E","1","1","1","2","2","1","2","1","8","1908","3","1","0","0","1","2","1","6 ","","0","  ","0102030607    ","110","","2018","                    ","Y","031","12C031","4","","",""," "," ","38","1","0255","                    ","                    ","0","0","0","0","0","0","TRAIN 98 OPERATING WITH LOCOMOTIVES E/64-E/81 AND 11 CARS WAS STRUCK BY A TRUCK ON THE SIDE OF LEAD ","UNIT E/64.","","","","NAHUNTA             ","A","2","2",
"","18","03","CSX ","000175054 ","","","    ","          ","18","03","CSX ","000175054 ","","0","624396F","18","03","06","11","35","PM","PLANT CITY          ","HILLSBOROUGH        ","12","3","","PLANT CITY          ","PRIVATE ROAD        ","0","C","3","2","1","001","1","2","69","4","3","1","1","SINGLE MAIN         ","4","2","80","030","E","1"," ","1","2","2","2","2","4","8","27500","3","1","0","0","1","2","1","1 ","","0","  ","07            ","131","","2018","                    ","N","057","12C057","4","","",""," "," ","54","1","0002","                    ","                    ","0","0","0","0","0","0","K42405 STRUCK A TRACTOR TRAILER STOPPED AT INDUSTRY GATE WITH REAR OF TRAILER FOULING THE TRACKS. NO"," INJURIES TO CREW. AGE UNKNOWN.","","","","YEOMAN              ","B","2","2",
"","18","02","CSX ","000174958 ","","","    ","          ","18","02","CSX ","000174958 ","","0","625385W","18","02","26","6","11","PM","AUBURNDALE          ","POLK                ","12","3","","AUBURNDALE          ","BRIDGERS AVENUE     ","25","A","4","3","2","001","2","4","65","3","1","1","2","OLD MAIN            ","1","2","24","006","E","2","1","1","2","2","2","2","3","8","7000","3","1","0","0","1","2","1","1 ","","0","  ","0306071011    ","183","","2018","                    ","Y","105","12C105","4","","",""," "," ","20","1","0003","                    ","                    ","0","0","0","0","0","0","O70726 WAS SHOVING OVER BRIDGERS AVE.  LEAD CAR STRUCK BY VEHICLE THAT DID NOT STOP AT CROSSNG..  PR","OTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS ( RR XING SYMBOLS)","","","","AUBURNDALE          ","A","2","2",
"","18","04","CC  ","954533    ","","","    ","          ","18","04","CEDR","XXX       ","","0","308971T","18","04","02","10","30","AM","ST ANSGAR           ","MITCHELL            ","19","6","","ST ANSGAR           ","CHURCH ST           ","30","A","4","3","2","001","1","4","32","2","2","1","1","SINGLE MAIN         ","2","2","3","008","E","2"," ","1","2","2","2","2","3","8","5000","3","1","0","0","1","2","1","6 ","","0","  ","0711          ","163","","2018","                    ","Y","131","19C131","4","","",""," "," ","16","1","0002","                    ","                    ","0","0","0","0","0","0","MOTORIST FAILED TO STOP AT THE CHURCH STREET CROSSING AS TRAIN WAS SHOVING OVER CROSSING AND WAS STR","UCK. CONDUCTOR WAS RIDING THE SHOVE. NO INJURIES WERE REPORTED.","","","","OSAGE               ","A","2","2",
"","18","01","LIRC","0119201801","","","    ","          ","18","01","LIRC","0119201801","","0","535508G","18","01","19","4","58","PM","COLUMBUS            ","BARTHOLOMEW         ","18","4","","COLUMBUS            ","W CR 500 NORTH      ","0","D","4","2","6","001","1","4","38","2","1","8","1","SINGLE MAIN         ","4","2","0","028","R","2"," ","1","2","2","2","2","4","8","1000","3","1","0","0","2","2","1","3 ","","0","  ","0807          ","262","","2018","                    ","Y","005","18C005","4","","",""," "," ","18","2","0002","                    ","                    ","0","0","0","0","0","0","C32A-19 WAS TRAVELING SOUTH WITH 2 ENGINES WHEN THEY STRUCK A VEHICLE THAT WAS TRAVELING WEST. CREW ","REPORTED THAT THE VEHICLE STOPPED AFTER IT CROSSED THE TRACKS BUT THE REAR BUMPER WAS STILL FOULING."," THIS RESULTED IN THE ENGINES MAKING CONTACT WITH THE VEHICLE. ","","","LOUISVILLE          ","A","1","1",
