"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","CASINJRR","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","STATION","COUNTY","STATE","REGION","DUMMY2","CITY","HIGHWAY","VEHSPD","TYPVEH","VEHDIR","POSITION","RREQUIP","RRCAR","TYPACC","HAZARD","TEMP","VISIBLTY","WEATHER","TYPEQ","TYPTRK","TRKNAME","TRKCLAS","NBRLOCOS","NBRCARS","TRNSPD","TYPSPD","TRNDIR","SIGNAL","LOCWARN","WARNSIG","LIGHTS","STANDVEH","TRAIN2","MOTORIST","VIEW","VEHDMG","DRIVER","INVEH","TOTKLD","TOTINJ","TOTOCC","INCDRPT","JOINTCD","TYPRR","DUMMY3","CASKLDRR","DUMMY4","CROSSING","NARRLEN","DUMMY5","YEAR4","DIVISION","PUBLIC","CNTYCD","STCNTY","HZMRLSED","HZMNAME","HZMQNTY","HZMMEAS","SIGWARNX","WHISBAN","DRIVAGE","DRIVGEN","PLEONTRN","SSB1","SSB2","USERKLD","USERINJ","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","NARR1","NARR2","NARR3","NARR4","NARR5","SUBDIV","ROADCOND","VIDEOT",VIDEOU
"K","20","06","ATK ","164671    ","","","    ","          ","20","06","CSX ","000190978 ","","1","629771V","20","06","23","6","57","PM","ROCKY MOUNT         ","EDGECOMBE           ","37","3","","ROCKY MOUNT         ","E. TARBOBO RD       ","20","J","3","3","1","001","1","4","80","3","1","2","1","MAIN                ","4","2","8","020","E","2","1","1","2","2","2","2","1","8","2500","3","1","0","1","1","2","1","No","","0","  ","01030607      ","261","","2020","                    ","Y","065","37C065","4","","",""," "," ","  "," ","0101","                    ","                    ","0","0","0","0","0","1","TRAIN 91 WITH CAMERA-EQUIPPED LOCOMOTIVE E/147, LOCOMOTIVE E/136 AND 8 CARS STRUCK AN OCCUPIED VEHIC","LE AT MP A123.33, TARBORO RD CROSSING.  THE VEHICLE FLED THE SCENE AND THERE WERE NO INJURIES OR EQU","IPMENT DAMAGE TO REPORT. HIGHWAY USER INFORMATION IN UNKNOWN.","","","SOUTH END           ","A","1","2",
"","20","06","AR  ","202003    ","","","    ","          ","20","06","AR  ","202003    ","","0","847348H","20","06","24","10","50","AM","ARABIA              ","HOKE                ","37","3","","RAEFORD             ","ARABIA ROAD         ","0","C","2","2","1","001","1","4","90","2","1","1","1","MAINLINE            ","2","2","19","016","E","3","1","1","2","2","2","2","5","8","","3","1","0","0","1","2","1","Cl","","0","  ","0306          ","89","","2020","                    ","Y","093","37C093","4","","",""," "," ","80","1","0001","                    ","                    ","0","0","0","0","0","0","FARM TRUCK PULLING HAY TRAILER STOPPPED THEN PROCEEDED. TRAIN STRUCK REAR OF HAY TRAILER.","","","","","FAYETTEVILLE DIST   ","A","2","2",
"","20","01","AR  ","20201     ","","","    ","          ","20","01","AR  ","20201     ","","0","847192L","20","01","31","1","12","PM","SKIBO               ","CUMBERLAND          ","37","3","","FAYETTEVILLE        ","CLIFFDALE           ","0","D","4","2","6","001","1","4","46","2","2","8","1","SINGLE MAIN TRACK   ","2","1","0","023","E","4","1","1","1","1","2","2","5","4","4000","3","1","0","0","1","2","1","Cl","","0","  ","010205        ","496","","2020","                    ","Y","051","37C051","4","","",""," "," ","45","1","0001","                    ","                    ","0","0","0","0","0","0","DRIVER OF RAM 2500 PICKUP STATED HE SAW TRAIN AR ENGINE 400 COMING & THAT 400 SHOULD HAVE STOPPED UN","TIL HE GOT THE TRUCK OFF THE TRACK. HE ALSO SAID THE RAILROAD KNEW THEY WERE OUT THERE. HE HAD SOME ","OF HIS MEN MEASURING ALONG THE TRACK TO SUPPORT THIS STATEMENT. FAYETTEVILLE PD INVESTIGATED. PICKUP"," HAD DAMAGE TO THE RIGHT REAR SIDE & TAILGATE. ENGINE 400 HAD BENT HANDRAILS ON THE RIGHT REAR CORNE","R. SPOTTED AT THE POINT WHERE FIRST SAW THE TRUCK - THIS MEASURED 120 FEET BEFORE THE COLLISION.  ","FAYETTEVILLE        ","B","2","2",
"","20","04","ARC ","041620    ","","","    ","          ","20","04","ARC ","041620    ","","0","865739A","20","04","16","12","30","PM","STATESVILLE (ARC) NC","IREDELL             ","37","3","","STATESVILLE         ","MEACHAM RD          ","25","C","2","3","2","006","2","4","0","2","1","7","4","CONTAINER SIDING    ","2","1","5","010","E","2","1","1","2","2","2","2","2","8","0","3","1","0","0","1","2","1","3 ","","0","  ","02            ","206","","2020","                    ","Y","097","37C097","4","","",""," "," ","99","1","0002","                    ","                    ","0","0","0","0","0","0","TRUCK STOPPED AND THEN PROCEEDED IN FRONT OF THE TRAIN.  COLLISSION WAS MINOR.  TRUCK DRIVER DID NOT"," STOP AND LEFT THE SCENE OF THE ACCIDENT.  UNABLE TO OBTAIN AGE OR ANY PERSONAL INFORMATION OF THE D","RIVER.","","","SYSTEM              ","A","2","2",
"","20","05","PBVR","1         ","","","    ","          ","20","05","PBVR","1         ","","0","972725K","20","05","22","8","9","AM","PORT BIENVILLE RR   ","HANCOCK             ","28","3","","                    ","A&R ROAD            ","10","C","3","3","2","036","2","4","80","2","1","7","4","INDUSTRY LEAD       ","2","1","36","006","E","1"," ","1","2","2","2","2","3","8","0","3","1","0","0","1","2","1","3 ","","0","  ","0807          ","454","","2020","                    ","Y","045","28C045","4","","",""," "," ","40","1","0002","                    ","                    ","0","0","0","0","0","0","TRAIN CREW WAS SHOVING A TRAIN IN FROM THE LB YARD TO DAK LEAD. THE CONDUTOR WAS RIDING THE HEAD END"," OF THE SHOVE AND COUNTING CROSSINGS. WHEN THEY WERE A CAR & HALF OFF A&R CROSSING A SEMI TRUCK PULL","ED OUT INTO THE CROSSING & DID NOT STOP THE CONDUCTOR TOLD ENGINEER TO BUST THE AIR & HE JUMPED OFF ","THE RAILCAR WHEN WE WERE ABOUT 50 FEET FROM IMPACT THE TRAIN HIT THE TRUCK & STOPPED WITHIN 2 CARS. ","FIRST RESPONDERS WERE CALLED AND NO INJURIES REPORTED.","NO                  ","A","2","2",
"","20","02","MRL ","2020018   ","","","    ","          ","20","02","MRL ","2020018   ","","0","091059N","20","02","10","11","45","AM","EVARO               ","MISSOULA            ","30","8","","MISSOULA            ","TUCKER LANE         ","0","D","1","2","1","001","1","4","35","2","1","1","1","MAIN                ","1","4","124","008","R","3"," ","1","2","2","2","2","2","8","1000","3","2","0","0","1","2","1","Cl","","0","  ","0807          ","334","","2020","                    ","N","063","30C063","4","","",""," "," ","36","1","0002","                    ","                    ","0","0","0","0","0","0","CREW ON BOARD THE ECECRWM023A, AN EMPTY UNIT COAL TRAIN, TRAVELING EASTWARD ON THE 10TH SUB FROM HAU","SER YARD TO MISSOULA YARD, STRUCK A STOPPED, UNOCCUPIED VEHICLE AT GRADE AT MP 3.  THE DRIVER OF THE"," VEHICLE WAS ON THE SCENE.  LOW SPEED IMPACT RESULTING IN MINIMAL DAMAGE TO BOTH THE LOCOMOTIVE CONS","IST AND THE VEHICLE.  NO INJURIES.","","TENTH               ","D","1","1",
"","20","08","MRL ","2020073   ","","","    ","          ","20","08","MRL ","2020073   ","","1","059954N","20","08","08","12","10","AM","BIG TIMBER          ","SWEET GRASS         ","30","8","","                    ","THOMPSON LANE       ","0","D","1","2","1","001","1","4","64","4","1","1","1","MAIN                ","4","4","125","060","E","3"," ","1","2","2","2","2","4","8","0","2","1","0","1","1","2","1","Cl","","0","  ","07            ","293","","2020","                    ","N","097","30C097","4","","",""," "," ","41","1","0003","                    ","                    ","0","1","0","0","0","0","TRAIN STRUCK A VEHICLE THAT HAD PULLED IN FRONT OF IT AT THE CROSSING.  PER MONTANA HIGHWAY PATROL C","RASH REPORT: THE DRIVER WAS DRIVING IN AN INTOXICATED MANNER WHILE NEGOTIATING A LEFT CURVE.  THE DR","IVER STOPPED ON THE RAILROAD TRACKS FOR AN UNKNOWN REASON AND WAS STRUCK BY THE TRAIN ENGINE.","","","SECOND              ","A","1","1",
"","20","07","CSX ","000191166 ","","","    ","          ","20","07","CSX ","000191166 ","","0","630082X","20","07","02","7","37","PM","ROCKY MOUNT         ","EDGECOMBE           ","37","3","","ROCKY MOUNT         ","GRAND AVENUE        ","","J","4","5","1","001","1","4","80","3","1","1","1","#1 MAIN             ","3","2","56","037","E","2","2","1","2","1","2","2","4","8","6500","3","1","0","0","1","2","1","CL","","0","  ","010203060711  ","248","","2020","                    ","Y","065","37C065","4","","",""," "," ","  ","1","0002","                    ","                    ","0","0","0","0","0","0","Q03102 SWIPED THE REAR END OF A CHEVY TAHOE THAT WAS BETWEEN THE CROSSING GATES. THE MOTORIST LEFT T","HE SCENE. NO DAMAGE TO THE LEAD LOCOMOTIVE WAS NOTICED. AGE UNKNOWN.  PROTECTION ALSO AT CROSSING: P","AVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).","","","NORTH END           ","A","1","1",
"K","20","12","ATK ","166110    ","","","    ","          ","20","12","NS  ","XXX       ","","0","735223X","20","12","28","6","15","PM","DURHAM              ","DURHAM              ","37","3","","DURHAM              ","SWIFT AVENUE        ","0","M","1","2","1","001","1","4","0","4","1","2","1","SINGLE MAIN TRACK   ","4","1","6","040","E","4","1","1","1","1","2","2","4","8","378","3","2","0","0","0","2","1","No","","0","  ","0102030607    ","242","","2020","                    ","Y","063","37C063","4","","",""," "," ","  ","2","0087","                    ","                    ","0","0","0","0","0","0","GRADE CROSSING: TRAIN 79(28), OPERATING WESTBOUND WITH E/189 AND 6 CARS WAS DELAYED 45` WHEN IT STRU","CK AN SUV ON THE NORFOLK SOUTHERN DANVILLE DISTRICT, ON A SINGLE MAIN, AT MP H53.75/SWIFT AVENUE, 2 ","MILES WEST OF DURHAM IN DURHAM COUNTY, NC.","","","DANVILLE            ","A","1","2",
"","20","07","NS  ","138407    ","","","    ","          ","20","07","NS  ","138407    ","","1","735142X","20","07","03","3","30","AM","EFLAND              ","ORANGE              ","37","3","","N/A                 ","SR 1399/REDMAN CROSS","0","J","2","2","1","001","1","2","69","4","1","1","1","SINGLE MAIN TRACK   ","4","2","99","025","E","4","1","1","2","2","2","2","4","8","1500","2","1","0","1","1","2","1","1 ","","0","  ","01030406      ","113","","2020","                    ","Y","135","37C135","4","","",""," "," ","28","1","0002","                    ","                    ","0","1","0","0","0","0","NS TRAIN 65WP201 STRUCK A FORD EXPLORER THAT WAS STOPPED ON A HWY-GRADE CROSSING BEFORE THE GATES WE","RE ACTIVATED.","","","","PIEDMONT            ","A","1","2",
"","20","09","NS  ","139309    ","","","    ","          ","20","09","NS  ","139309    ","","0","726274J","20","09","29","4","33","PM","GOLDSBORO           ","WAYNE               ","37","3","","GOLDSBORO           ","SR 1565/SPENCE AVE  ","0","E","1","1","1","001","1","2","73","3","3","1","1","SINGLE MAIN TRACK   ","3","2","41","027","R","4","1","1","1","1","2","2","4","8","1500","3","2","0","0","1","2","1","1 ","","0","  ","01020406      ","133","","2020","                    ","Y","191","37C191","4","","",""," "," ","73","2","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN E03P529 STRUCK A DODGE CARAVAN THAT STALLED ON THE HWY-GRADE CROSSING, EQUIPPED WITH GATES ","THAT WERE NOT DOWN. AGE VERIFIED.","","","","A&EC                ","B","2","2",
"","20","05","MRL ","2020052   ","","","    ","          ","20","05","MRL ","2020052   ","","0","087394J","20","05","27","10","30","AM","BILLINGS            ","YELLOWSTONE         ","30","8","","BILLINGS            ","4TH AVE S           ","2","D","2","3","1","001","1","4","71","2","1","7","4","SUGAR LEAD          ","1","1","1","008","R","3","1","2","1","1","2","2","3","8","0","3","1","0","0","1","2","1","Cl","","0","  ","0507          ","151","","2020","                    ","Y","111","30C111","4","","",""," "," ","  ","1","0003","                    ","                    ","0","0","0","0","0","0","SWITCH CREW IMPACTED A PICK-UP TRUCK PULLING A LOADED GOOSENECK DUMP TRAILER THAT FAILED TO YIELD AT"," A PUBLIC CROSSING.  HIGHWAY USER'S AGE IS UNKNOWN.","","","","FIRST               ","A","2","2",
"K","20","05","ATK ","164495    ","","","    ","          ","20","05","BNSF","MT0520201 ","","4","059630L","20","05","29","10","45","AM","DIVISION POINT      ","ROOSEVELT           ","30","8","","BAINVILLE           ","BAINVILLE W 5 MI 17 ","5","M","2","3","1","001","1","4","63","2","1","2","1","SINGLE MAIN         ","4","2","8","077","E","4"," ","1","2","2","2","2","3","8","150000","1","1","1","4","1","1","1","No","","1","  ","07            ","227","","2020","                    ","Y","085","30C085","4","","",""," "," ","65","1","0076","                    ","                    ","1","0","0","3","0","1","TRAIN 7(28) WITH LOCOMOTIVES E/9 AND E/818 AND EIGHT CARS STRUCK A SPRAY TRUCK AT A GRADE CROSSING. ","LEAD E/9 SEPARATED 100 YDS FROM THE TRAIN. E/818 AND 8 CARS ALL DERAILED UPRIGHT. THE CROSSING IS PR","OTECTED BY CROSSBUCKS ONLY.","","","GLASGOW             ","E","1","2",
"","20","07","BNSF","MT0720201 ","","","    ","          ","20","07","BNSF","MT0720201 ","","0","088433B","20","07","17","10","7","AM","CUSHMAN             ","YELLOWSTONE         ","30","8","","BROADVIEW           ","6TH ST              ","20","J","4","3","1","001","1","2","71","2","1","1","1","SINGLE MAIN TRACK   ","3","1","54","025","E","1"," ","1","2","2","2","2","3","8","100","3","1","0","0","1","2","1","CL","","0","  ","0807          ","220","","2020","                    ","Y","111","30C111","4","","",""," "," ","16","1","0002","                    ","                    ","0","0","0","0","0","0","TRACTOR PULLING A HAY RAKE WESTBOUND ACROSS THE CROSSING DIDN'T STOP FOR THE CROSSING AND WAS IMPACT","ED ON THE REAR CORNER BY THE LEFT FRONT CORNER OF THE LEAD LOCOMOTIVE BNSF 7936 ON SINGLE MAIN TRACK",". USER'S AGE UNKNOWN","","","LAUREL              ","A","2","2",
"","20","07","BNSF","MT0720202 ","","","    ","          ","20","07","BNSF","MT0720202 ","","0","059511C","20","07","18","10","0","AM","HINSDALE            ","VALLEY              ","30","8","","HINSDALE            ","S BENCH RD          ","8","D","1","3","1","001","1","2","80","2","1","1","1","SINGLE MAIN TRACK   ","5","3","74","063","E","3","1","1","2","2","2","1","1","2","2000","3","1","0","0","1","2","1","CL","","0","  ","01030607      ","205","","2020","                    ","Y","105","30C105","4","","",""," "," ","  ","1","0002","                    ","                    ","0","0","0","0","0","0","Z PTLCHC7 17A ON SINGLE MAIN TRACK STRUCK A VEHICLE  AT A CROSSING, NO INJURIES TO THE CREW, REQUEST","ING AN AMBULANCE. SINGLE MAIN TRAVELING EB.DRIVER REFUSED MEDICAL ATTENTIONAGE UNKNOWN USER'S AGE UN","KNOWN","","","MILK RIVER          ","A","1","1",
"","20","09","AR  ","202005    ","","","    ","          ","20","09","AR  ","202005    ","","0","847220M","20","09","11","3","30","PM","FAYETTEVILLE        ","CUMBERLAND          ","37","3","","FAYETTEVILLE        ","MANN STREET         ","10","A","1","3","2","001","1","4","80","2","2","1","1","MAIN                ","1","2","11","009","E","3"," ","1","2","3","2","2","3","8","4500","3","1","0","0","2","2","1","Cl","","0","  ","0710          ","136","","2020","                    ","Y","051","37C051","4","","",""," "," ","59","2","0003","                    ","                    ","0","0","0","0","0","0","CREW WAS MAKING A SHOVING MOVEMENT WITH 1 PASSENGER  RIDING THE SHOVE AND ANOTHER CREW MUMBER FLAGGI","NG THE CROSSING. DRIVER DIDN'T STOP.","","","","SYSTEM              ","B","2","2",
"","20","12","CSX ","000194691 ","","","    ","          ","20","12","CSX ","000194691 ","","1","631799L","20","12","28","4","18","PM","TODDVILLE RD.       ","MECKLENBURG         ","37","3","","CHARLOTTE           ","TODDVILLE ROAD      ","1","B","1","3","1","001","1","4","48","3","1","1","1","SINGLE MAIN TRACK   ","3","1","5","018","E","1","1","1","2","1","2","2","2","8","20500","3","1","0","1","2","2","1","CL","","0","  ","0203060711    ","189","","2020","                    ","Y","119","37C119","4","","",""," "," ","42","1","0002","                    ","                    ","0","0","0","1","0","0","F79328  STRUCK AN OIL TRUCK AT CROSSING. CONDUCTOR JUMPED OFF LOCOMOTIVE WHICH RESULTED IN A PERSONA","L INJURY.. PROTECTION ALSO AT CROSSING: PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).","","","","CHARLOTTE           ","A","1","2",
"","20","11","WSS ","I2642     ","","","    ","          ","20","11","WSS ","I2642     ","","0","849950T","20","11","23","1","30","PM","HIGH ROCK YARD      ","DAVIDSON            ","37","3","","DENTON              ","HUNT ROAD           ","3","B","3","3","1","001","2","4","67","2","1","1","1","1                   ","2","2","10","015","E","2"," ","2","2","2","2","2","3","8","500","3","1","0","0","1","2","1","3 ","","0","  ","07            ","32","","2020","                    ","Y","057","37C057","4","","",""," "," ","21","1","0003","                    ","                    ","0","0","0","0","0","0","VEHICLE STRUCK SIDE OF CSXT 6559 ","","","","","HIGH POINT BRANCH   ","A","2","2",
"","20","04","NS  ","137852    ","","","    ","          ","20","04","NS  ","137852    ","","2","470195K","20","04","30","1","25","PM","WALKERTOWN          ","FORSYTH             ","37","3","","N/A                 ","PRIVATE             ","0","A","4","2","1","001","1","4","65","2","2","1","1","SINGLE MAIN TRACK   ","3","3","13","030","R","1"," ","1","2","2","2","2","4","8","2000","2","1","0","2","2","2","1","1 ","","0","  ","08            ","74","","2020","                    ","N","067","37C067","4","","",""," "," ","70","1","0002","                    ","                    ","0","2","0","0","0","0","NS TRAIN 27VV830 STRUCK A HWY USER AT A HWY GRADE CROSSING. AGES VERIFIED.","","","","","POCAHONTAS          ","A","1","2",
"","20","01","NS  ","136749    ","","","    ","          ","20","01","NS  ","136749    ","","0","734755X","20","01","05","7","55","PM","CARY                ","WAKE                ","37","3","","CARY                ","SR 1652/HARRISON STR","0","A","4","2","6","001","1","4","72","3","1","8","1","SINGLE MAIN TRACK   ","4","2","0","035","R","4","1","1","2","2","2","2","4","8","20000","3","2","0","0","1","2","1","1 ","","0","  ","01020306      ","84","","2020","                    ","Y","183","37C183","4","","",""," "," ","  ","2","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN P46P505 STRUCK HWY-USER AT A HWY-GRADE CROSSING. DRIVER'S AGE NOT VERIFIED.","","","","","PIEDMONT            ","A","1","2",
"","20","11","NS  ","139629    ","","","    ","          ","20","11","NS  ","139629    ","","1","729956D","20","11","03","4","30","PM","GASTONIA            ","GASTON              ","37","3","","GASTONIA            ","SR 2403/BUSH STREET ","10","A","1","3","2","001","2","2","65","3","1","1","1","SINGLE MAIN TRACK   ","1","1","4","006","E","4"," ","1","2","2","2","2","3","8","5000","2","1","0","1","1","2","1","1 ","","0","  ","0710          ","107","","2020","                    ","Y","071","37C071","4","","",""," "," ","55","2","0003","                    ","                    ","0","1","0","0","0","0","NS TRAIN P43P303 WAS STRUCK ON THE CABOOSE BY A BMW SEDAN AT HWY-GRADE CROSSING, NO GATES, CROSSBUCK","S ONLY.","","","","PIEDMONT            ","A","2","2",
"","20","11","NS  ","139703    ","","","    ","          ","20","11","NS  ","139703    ","","0","735328L","20","11","11","9","30","AM","GARNER              ","WAKE                ","37","3","","GARNER              ","SR 2562/NEW RAND ROA","0","J","2","2","1","001","1","2","75","2","3","1","1","SINGLE MAIN TRACK   ","4","3","91","034","R","3","1","1","2","1","2","2","4","8","5000","3","2","0","0","1","2","1","1 ","","0","  ","01020306      ","131","","2020","                    ","Y","183","37C183","4","","",""," "," ","  ","2","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN 350P211 STRUCK AN UNOCCUPIED FORD ESCAPE THAT WAS STOPPED ON THE HWY-GRADE CROSSING EQUIPPE","D WITH GATES. AGE NOT VERIFIED.","","","","PIEDMONT            ","B","2","2",
"","20","12","NS  ","140099    ","","","    ","          ","20","12","NS  ","140099    ","","0","722352A","20","12","23","11","58","PM","HIGH POINT          ","GUILFORD            ","37","3","","HIGH POINT          ","SR 1332/SCIENTIFIC S","0","A","2","1","1","001","1","2","72","4","3","1","1","DOUBLE-MAIN 1       ","5","3","71","041","R","3","1","1","2","1","2","2","4","8","3000","3","2","0","0","1","2","1","1 ","","0","  ","01030610      ","119","","2020","                    ","Y","081","37C081","4","","",""," "," ","30","2","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN 154PA21 STRUCK AN UNOCCUPIED VEHICLE THAT WAS STOPPED ON THE HWY-GRADE CROSSING, EQUIPPED W","ITH CROSSING GATES.","","","","PIEDMONT            ","B","2","2",
"","20","12","NS  ","140118    ","","","    ","          ","20","12","NS  ","140118    ","","0","722441S","20","12","28","4","56","PM","RANDLEMAN           ","RANDOLPH            ","37","3","","N/A                 ","SR 1518/PLAINFIELD R","15","D","2","3","1","001","1","2","50","3","1","1","1","SINGLE MAIN TRACK   ","2","2","24","024","E","3","1","1","2","2","1","2","7","8","4000","3","1","0","0","1","2","1","1 ","","0","  ","010306        ","108","","2020","                    ","Y","151","37C151","4","","",""," "," ","  ","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN P05P228 STRUCK A PICK-UP TRUCK IN THE HWY-GRADE CROSSING, EQUIPPED WITH GATES. DRIVER NOT V","ERIFIED.","","","","BRANCH              ","A","2","2",
"","20","12","NS  ","139936    ","","","    ","          ","20","12","NS  ","139936    ","","0","722354N","20","12","07","5","30","AM","JAMESTOWN           ","GUILFORD            ","37","3","","JAMESTOWN           ","SR 1334/DILLON/RAGSD","0","C","3","2","1","001","1","2","37","1","1","1","1","DOUBLE-MAIN #2      ","5","4","46","049","R","1","1","1","1","1","2","2","4","8","7500","3","2","0","0","1","2","1","1 ","","0","  ","01020306      ","109","","2020","                    ","Y","081","37C081","4","","",""," "," ","68","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN 154P205 STRUCK AN UNOCCUPIED TRACTOR TRAILER STOPPED ON THE HWY-GRADE CROSSING, EQUIPPED WI","TH GATES.","","","","PIEDMONT            ","A","1","2",
"","20","11","NS  ","139854    ","","","    ","          ","20","11","NS  ","139854    ","","0","722957L","20","11","30","3","38","AM","GREENSBORO          ","GUILFORD            ","37","3","","GREENSBORO          ","LS/PINE STREET      ","0","A","3","2","1","001","1","2","40","4","3","1","1","SINGLE MAIN TRACK   ","4","4","123","017","E","3","1","1","2","2","2","2","4","8","2500","3","2","0","0","1","2","1","1 ","","0","  ","010306        ","111","","2020","                    ","Y","081","37C081","4","","",""," "," ","  "," ","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN 350P230 STRUCK AN UNOCCUPIED VEHICLE THAT FAILED TO STOP AT A HWY-GRADE CROSSING, EQUIPPED ","WITH GATES.","","","","PIEDMONT            ","B","2","2",
"K","20","11","ATK ","165859    ","","","    ","          ","20","11","CSX ","000193962 ","","2","629843W","20","11","18","4","30","PM","ROCKY MOUNT         ","WILSON              ","37","3","","WILSON              ","VAN SLYKE ROAD      ","10","A","4","3","1","001","2","4","55","2","1","2","1","MAIN TRACK 1        ","4","1","6","079","E","2","1","1","2","2","2","1","1","3","1577","2","1","0","2","1","2","1","No","","0","  ","01030607      ","389","","2020","                    ","Y","195","37C195","4","","",""," "," ","66","1","0078","                    ","                    ","0","1","0","1","0","0","GRADE CROSSING: TRAIN 79(18), WITH E/165 AND 6 CARS, WAS DELAYED 325` WHEN IT WAS STRUCK BY A VEHICL","E 13 MILES SOUTH OF THE ROCKY MOUNT STATION AT MP 132.5 ON THE CSX SOUTH END SUBDIVISION, RESULTING ","IN THE ENGINE SEPARATING FROM THE BODY OF THE TRAIN. THE VEHICLE REPORTEDLY CAUGHT FIRE AND THE OCCU","PANT WAS TRAPPED INSIDE. EMERGENCY RESPONDERS SAFELY REMOVED THE DRIVER FROM THE VEHICLE.","","SOUTH END           ","A","1","2",
"","20","10","NS  ","139400    ","","","    ","          ","20","10","NS  ","139400    ","","0","722715R","20","10","09","4","5","PM","TRENT WOODS         ","CRAVEN              ","37","3","","N/A                 ","PRIVATE             ","0","B","1","2","1","001","1","4","74","3","1","1","1","SINGLE MAIN TRACK   ","4","1","66","037","R","4"," ","1","2","2","2","2","4","8","5000","3","1","0","0","1","2","1","1 ","","0","  ","0807          ","116","","2020","                    ","N","049","37C049","4","","",""," "," ","58","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN E03P509 STRUCK A \CEMENT TRUCK STOPPED IN THE HWY GRADE CROSSING, EQUIPPED WITH CROSSBUCKS ","AND A STOP SIGN.","","","","A&EC                ","A","2","2",
"","20","10","NS  ","139527    ","","","    ","          ","20","10","NS  ","139527    ","","0","722780W","20","10","24","5","0","PM","KINSTON             ","LENOIR              ","37","3","","KINSTON             ","SR 11/KING STREET   ","0","A","1","2","1","001","1","2","72","3","2","1","1","SINGLE MAIN TRACK   ","3","3","6","028","E","3","1","1","2","1","2","2","4","8","1500","3","1","0","0","1","2","1","1 ","","0","  ","0102030406    ","117","","2020","                    ","Y","107","37C107","4","","",""," "," ","67","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN P98P524 STRUCK 2013 LEXUS ES STOPPED ON THE HWY GRADE CROSSING EQUIPPED WITH GATES. HWY-USE","R'S AGE VERIFIED.","","","","A&EC                ","A","2","2",
"","20","01","NS  ","136966    ","","","    ","          ","20","01","NS  ","136966    ","","0","729683L","20","01","27","5","27","PM","STATESVILLE         ","IREDELL             ","37","3","","STATESVILLE         ","LS/ELM STREET       ","0","A","3","2","2","001","1","4","42","3","1","1","4","ARC INTERCHANGE     ","1","2","30","009","R","4"," ","1","2","3","2","2","4","8","1000","3","1","0","0","1","2","1","1 ","","0","  ","10            ","77","","2020","                    ","Y","097","37C097","4","","",""," "," ","  ","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN P61P827 STRUCK A HWY-USER AT A HWY-GRADE CROSSING. AGE NOT VERIFIED.","","","","","PIEDMONT            ","A","2","2",
"","20","01","NS  ","137013    ","","","    ","          ","20","01","NS  ","137013    ","","0","722306Y","20","01","31","10","10","PM","LEXINGTON           ","DAVIDSON            ","37","3","","LEXINGTON           ","LS/E 7TH AVENUE     ","0","A","4","2","1","001","1","2","37","4","3","1","1","DOUBLE-MAIN 2       ","4","7","88","031","R","2","1","1","2","1","2","2","4","8","1000","3","2","0","0","1","2","1","1 ","","0","  ","0102030607    ","59","","2020","                    ","Y","057","37C057","4","","",""," "," ","61","1","0003","                    ","                    ","0","0","0","0","0","0","NS TRAIN 134PA31 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.","","","","","PIEDMONT            ","B","2","2",
"","20","01","NS  ","136900    ","","","    ","          ","20","01","NS  ","136900    ","","1","716103F","20","01","21","3","45","PM","CHARLOTTE           ","MECKLENBURG         ","37","3","","CHARLOTTE           ","LS/ARCHDALE DRIVE   ","","K","3","3","1","001","1","4","40","2","1","1","1","SINGLE MAIN TRACK   ","5","2","21","027","E","2","1","1","3","1"," "," ","1","8","0"," "," ","0","1","0","2","1","1 ","","0","  ","010206        ","112","","2020","                    ","Y","119","37C119","4","","",""," "," ","40","1","0002","                    ","                    ","0","1","0","0","0","0","NS TRAIN P53P921 STRUCK A HWY-USER (PEDESTRIAN) WHO WALKED AROUND DOWNED CROSSING GATES AT A HWY-GRA","DE CROSSING.","","","","PIEDMONT            ","A","2","2",
