"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","CASINJRR","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","STATION","COUNTY","STATE","REGION","DUMMY2","CITY","HIGHWAY","VEHSPD","TYPVEH","VEHDIR","POSITION","RREQUIP","RRCAR","TYPACC","HAZARD","TEMP","VISIBLTY","WEATHER","TYPEQ","TYPTRK","TRKNAME","TRKCLAS","NBRLOCOS","NBRCARS","TRNSPD","TYPSPD","TRNDIR","SIGNAL","LOCWARN","WARNSIG","LIGHTS","STANDVEH","TRAIN2","MOTORIST","VIEW","VEHDMG","DRIVER","INVEH","TOTKLD","TOTINJ","TOTOCC","INCDRPT","JOINTCD","TYPRR","DUMMY3","CASKLDRR","DUMMY4","CROSSING","NARRLEN","DUMMY5","YEAR4","DIVISION","PUBLIC","CNTYCD","STCNTY","HZMRLSED","HZMNAME","HZMQNTY","HZMMEAS","SIGWARNX","WHISBAN","DRIVAGE","DRIVGEN","PLEONTRN","SSB1","SSB2","USERKLD","USERINJ","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","NARR1","NARR2","NARR3","NARR4","NARR5","SUBDIV","ROADCOND","VIDEOT",VIDEOU
"","16","12","BNSF","KS1216202 ","","","    ","          ","16","12","BNSF","KS1216202 ","","0","006150D","16","12","31","4","26","AM","OLATHE              ","JOHNSON             ","20","6","","OLATHE              ","WEST PARK STREET    ","0","K","1","2","1","001","1","4","35","1","1","1","1","MAIN 1 TRACK        ","5","5","16","047","R","3","1","1"," ","1"," ","2","8","8","0"," "," ","1","0","0","2","1","1 ","","0","  ","0103          ","0","","2016","                    ","Y","091","20C091","4","","",""," "," ","59","2","0002","                    ","                    ","1","0","0","0","0","0","","","","","","EMPORIA             ","A","1","2",
"","16","07","SKOL","IN16072501","","","    ","          ","16","07","SKOL","IN16072501","","0","006767J","16","07","25","3","0","PM","CHANUTE             ","NEOSHO              ","20","6","","CHANUTE             ","E. SPRUCE AVE.      ","30","A","4","3","2","026","1","4","82","2","1","1","1","MAIN LINE           ","1","2","26","007","R","1"," ","1","2","3","2","2","2","8","1000","3","1","0","0","1","2","1","3 ","","0","  ","0807          ","493","","2016","                    ","Y","133","20C133","4","","",""," "," ","67","1","0002","                    ","                    ","0","0","0","0","0","0","AT APPROXIMATELY 1500 ON 7/25/2016, THE SKOL 105 W/ CONDUCTOR (10 MONTHS) AND ENGINEER (18 YEARS) WE","RE SHOVING THE MAIN LINE IN CHANUTE, KS AT E. SPRUCE AVE., MP 125.80 ON THE CHANUTE SUB USING THE WA","MX 3529/503. THEY HAD A HOLD OF 16 LOADS AND 10 EMPTIES. CONDUCTOR WAS PROTECTING THE CROSSING FROM ","THE GROUND WHEN HE OBSERVED A GREEN KIA PULL UP TO THE CROSS BUCKS, STOP AND THEN PROCEED INTO THE P","ATH OF THE SHOVE. THERE WERE NO INJURIES TO ANYONE INVOLVED AND THE DRIVER WAS CITED A TICKET","CHANUTE             ","A","2","2",
"","16","04","NS  ","120194    ","","","    ","          ","16","04","NS  ","120194    ","","0","328524W","16","04","19","10","32","PM","DECATUR             ","MACON               ","17","4","","DECATUR             ","32ND ST/32ND ST     ","10","D","1","3","2","001","1","4","60","4","1","7","2","IT MAIN             ","1","1","1","008","E","4"," ","1","2","1","2","2","3","8","1000","3","1","0","0","1","2","1","1 ","","0","  ","07            ","79","","2016","                    ","Y","115","17C115","4","","",""," "," ","65","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN DB20 STRUCK A HWY-USER AT A HWY-GRADE CROSSING. DRIVER'S AGE VERIFIED.","","","","","ILLINOIS            ","A","2","2",
"","16","04","BNSO","CH0416201 ","","","    ","          ","16","04","BNSF","XXX       ","","0","079535V","16","04","13","8","12","AM","DOWNERS GROVE       ","DU PAGE             ","17","4","","DOWNERS GROVE       ","MAIN ST             ","0","K","1","2","2","001","1","4","48","1","1","C","1","MAIN 2 TRACK        ","3","1","10","070","R","3","1","1","1","1"," ","2","5","8",""," "," ","1","0","0","2","1","6 ","","1","  ","0102          ","24","","2016","                    ","Y","043","17C043","4","","",""," "," ","65","1","0504","                    ","                    ","1","0","0","0","0","0","41: WALKED AROUND  GATES","","","","","CHICAGO             ","A","1","2",
"","16","04","IC  ","885013    ","","","    ","          ","16","04","IC  ","885013    ","","0","840417P","16","04","12","3","30","PM","HOMEWOOD            ","COOK                ","17","4","","HARVEY              ","PRIVATE CROSSING    ","7","C","4","3","1","001","1","4","50","2","1","1","2","ENGINE THOROFARE    ","1","1","29","007","E","1"," ","1","2","1","2","2","2","8","1000","3","1","0","0","1","2","1","6 ","","0","  ","0807          ","150","","2016","                    ","N","031","17C031","4","","",""," "," ","29","1","0002","                    ","                    ","0","0","0","0","0","0","DRIVER OF SEMI-TRUCK ATTEMPTED TO BEAT THE TRAIN OVER THE PRIVATE CROSSING.  TRAIN STRUCK THE REAR P","ORTION OF THE TRAILER.  NO INJURIES WERE REPORTED.","","","","CHICAGO             ","A","2","2",
"","16","04","WC  ","883999    ","","","    ","          ","16","04","WC  ","883999    ","","0","689740K","16","04","02","4","9","PM","ANTIOCH             ","LAKE                ","17","4","","                    ","LAKESHORE DR/TR663  ","2","A","3","3","1","094","2","4","32","2","6","1","1","MAIN #1             ","4","2","123","040","E","2","1","1","2","1","2","2","7","8","10000","3","1","0","0","1","2","1","6 ","","0","  ","01030607      ","218","","2016","                    ","Y","097","17C097","4","","",""," "," ","36","1","0002","                    ","                    ","0","0","0","0","0","0","DRIVER STOPPED AT THE LAKESHORE DR/TR663 ROAD CROSSING FOR THE ACTIVATED WARNING DEVICES AND TRAIN. ","HE STATED THAT HIS FOOT SLIPPED OFF THE BRAKE AND HE RAN INTO THE TRAIN AS IT WAS PASSING.  NO INJUR","IES WERE REPORTED.","","","WAUKESHA            ","B","2","2",
"","16","01","MNCW","2016012406","","","    ","          ","16","01","MNCW","2016012406","","0","500536L","16","01","24","9","9","AM","SPRINGDALE          ","FAIRFIELD           ","09","1","","STAMFORD            ","RIVERBEND DRIVE S   ","0","D","1","1","D","001","1","4","32","2","6","D","1","SINGLE MAIN TRACK   ","3","0","6","038","E","4","1","1","2","2","2","2","4","8","6000","3","2","0","0","0","1","1","6 ","","0","  ","010306        ","216","","2016","                    ","N","001","09C001","4","","",""," "," ","48","1","0002","                    ","                    ","0","0","0","0","0","0","VEHICLE OPERATOR WAS PLOWING OVER CROSSING. VEHICLE BECAME STUCK WHEN PUSING SNOW INTO PILES VEHICLE"," OPERATOR ATTEMPTED TO FREE VEHIVLE. NO EMEGENCY CALL MADE BY VEHICLE OPERATOR, AND ESCAPED VEHICLE ","PRIOR TO IMPACT.","","","NEW CANAAN BRANCH   ","C","2","2",
"","16","01","MNCW","2016012622","","","    ","          ","16","01","MNCW","2016012622","","1","500557E","16","01","26","2","20","PM","MERRITT 7           ","FAIRFIELD           ","09","1","","NORWALK             ","BOAT YARD           ","10","A","4","3","1","001","1","4","43","2","1","3","1","SINGLE MAIN TRACK   ","2","1","3","026","R","1","1","1","2","2","2","2","3","8","5000","2","1","0","1","1","2","1","6 ","","0","  ","060807        ","223","","2016","                    ","N","001","09C001","4","","",""," "," ","82","1","0035","                    ","                    ","0","1","0","0","0","0","OPERATOR PULLED UP TO PRIVATE CROSSING PROCEEDED TO DRIVE ACROSS CROSSING SAW TRAIN AND ACCELERATED ","TO TRY AND AVOID BRING HIT. LEFT REAR QUARTERPANEL WAS STRUCK BY FIREMANS SIDE OF PLOW ON THE 126 CA","USING CARS TO SPIN OUT.","","","DANBURY BRANCH      ","C","2","2",
"","16","09","BNSF","CA0916202 ","","","    ","          ","16","09","BNSF","CA0916202 ","","0","028553D","16","09","17","9","50","PM","FRESNO              ","FRESNO              ","06","7","","FRESNO              ","DIVISADERO ST       ","0","K","3","2","1","001","1","4","76","4","1","1","1","SINGLE MAIN         ","5","4","30","030","E","4","1","1"," ","1"," ","2","5","8",""," "," ","1","0","0","2","1","1 ","","1","  ","0102          ","23","","2016","                    ","Y","019","06C019","4","","",""," "," ","36","1","0002","                    ","                    ","1","0","0","0","0","0","41: WALKED AROUND GATES","","","","","STOCKTON            ","A","1","2",
"","16","09","BNSF","CA0916200 ","","","    ","          ","16","09","BNSF","CA0916200 ","","0","029598N","16","09","01","12","42","AM","STOCKTON            ","SAN JOAQUIN         ","06","7","","STOCKTON            ","AIRPORT WAY         ","8","A","1","3","1","036","2","4","65","4","1","1","1","MAIN 1 TRACK        ","4","3","56","010","R","4","1","1"," ","1","2","2","7","8","2000","3","1","0","0","1","2","1","1 ","","0","  ","0102          ","0","","2016","                    ","Y","077","06C077","4","","",""," "," ","36","1","0002","                    ","                    ","0","0","0","0","0","0","","","","","","STOCKTON            ","A","1","2",
"","16","04","WC  ","886679    ","","","    ","          ","16","04","WC  ","886679    ","","0","260516K","16","04","28","11","26","PM","BARRINGTON          ","COOK                ","17","4","","BARRINGTON          ","MAIN ST             ","2","A","4","3","1","001","1","2","42","4","2","1","1","MAIN 1              ","4","1","44","027","E","2","1","1","2","2","2","2","1","8","5000","3","2","0","0","0","2","1","6 ","","0","  ","0102030607    ","219","","2016","                    ","Y","031","17C031","4","","",""," "," ","42","1","0002","                    ","                    ","0","0","0","0","0","0","INTOXICATED DRIVER WENT PAST THE ACTIVATED WARNING DEVICES AT THE MAIN STREET CROSSING. DRIVER THEN ","GOT OUT OF THE VEHICLE BEFORE THE TRAIN IMPACTED IT.  NO INJURIES WERE REPORTED. DRIVER WAS CITED BY"," LOCAL AUTHORITIES.","","","LEITHTON            ","B","2","2",
"","16","05","IMRR","IMR981016G","","","    ","          ","16","05","IMRR","IMR981016G","","0","169807E","16","05","23","8","15","AM","PEKIN               ","TAZEWELL            ","17","4","","PEKIN               ","AMC/TIMBERLAKE      ","2","A","4","3","2","001","1","4","73","2","1","1","1","SINGLEMAIN TRACK    ","1","1","19","010","R","2"," ","2","2","2","2","2","2","8","0","3","1","0","0","1","2","1","3 ","","0","  ","0811          ","376","","2016","                    ","N","179","17C179","4","","",""," "," ","69","1","0002","                    ","                    ","0","0","0","0","0","0","TRAIN APPROACHED THE CROSSING WITH THE CONDUCTOR RIDING THE POINT OF THE SHOVING MOVEMENT - VEHICLE ","WAS STOPPED AT THE CROSSING UNTIL THE LEADING END OF THE MOVEMENT ENTERED THE CROSSING WHEN THE VEHI","CLE DRIVER ATTEMPTED TO CROSS IN FRONT OF THE TRAIN AND THE LEADING END OF THE TRAIN MOVEMENT COLLID","ED WITH THE AUTOMOBILE. FOLLOW UP WITH DRIVER CONFIRMED NO REPORTABLE INJURY","","SPRINGFIELD         ","A","2","2",
"","16","08","UP  ","0816PR014 ","","","    ","          ","16","08","BNSF","XXX       ","","1","290498W","16","08","14","4","20","AM","SOUTH JOLIET        ","WILL                ","17","4","","WILMINGTON          ","LORENZO RD          ","10","A","4","3","1","078","2","2","69","4","1","1","1","BNSF MAIN CHILLICOTH","4","4","109","055","E","3","1","1","3","1","3","2","7","8","5000","2","1","0","1","1","2","1","1 ","","0","  ","01030607      ","69","","2016","                    ","Y","197","17C197","4","","",""," "," ","24","1","0002","                    ","                    ","0","1","0","0","0","0","HIGHWAY UJSER WENT THROUGH THE ACTIVATED GATES AND STRUCK A RAIL CAR.","","","","","JOLIET SUB          ","A","2","2",
"","16","04","NIRC","MRJ033    ","","","    ","          ","16","04","NIRC","MRJ033    ","","0","372127P","16","04","15","12","39","PM","ELMWOOD PARK        ","COOK                ","17","4","","ELMWOOD PARK        ","73RD STREET         ","","K","1","3","1","001","1","4","65","2","1","3","1","TRACK 1             ","4","1","4","038","E","4","1","1","1","1"," ","2","1","8","0"," "," ","1","0","0","2","1","6 ","","1","  ","010306        ","101","","2016","                    ","Y","031","17C031","4","","",""," "," ","84","1","0108","                    ","                    ","1","0","0","0","0","0","TRESPASSER RAN FROM SOUTH TO NORTH ACROSS GRAE CROSSING.  TRAIN COULD NOT STOP AND STRUCK TRESPASSER",".","","","","ELGIN               ","A","1","1",
"","16","02","KYLE","KYL892516G","","","    ","          ","16","02","KYLE","KYL892516G","","0","422396W","16","02","16","9","5","PM","DOWNS               ","OSBORNE             ","20","6","","DOWNS               ","MORGAN AVE          ","10","D","1","3","1","022","2","4","40","4","1","1","4","SCOULAR HOUSE TRACK ","1","2","20","005","E","4"," ","1","2","1","2","2","2","8","500","3","1","0","0","1","2","1","3 ","","0","  ","07            ","166","","2016","                    ","Y","141","20C141","4","","",""," "," ","81","1","0002","                    ","                    ","0","0","0","0","0","0","KYGDOSA1-17 CREW WAS BUILDING GRAIN TRAIN WITH CROSSING OCCUPIED WHEN AN INATTENTIVE DRIVER STOPPED ","THEN MOVED FORWARD INTO THE TRAIN. THE DRIVER THEN FLED THE SCENE.","","","","CONCORDIA           ","A","2","2",
"","16","03","BNSF","KS0316204 ","","","    ","          ","16","03","BNSF","KS0316204 ","","0","014196M","16","03","30","3","35","AM","MAYFIELD            ","SUMNER              ","20","6","","MAYFIELD            ","S MAYFIELD ROAD     ","0","D","1","1","1","001","1","2","64","4","1","1","1","MAIN 2 TRACK        ","5","4","93","045","R","4","1","1"," ","2","2","2","5","8","1500","3","2","0","0","0","2","1","1 ","","0","  ","0102          ","42","","2016","                    ","Y","191","20C191","4","","",""," "," ","  ","1","0002","                    ","                    ","0","0","0","0","0","0","DRIVER AGE UNKNOWN  41: UNOCCUPIED VEHICLE","","","","","PANHANDLE           ","A","1","2",
"","16","03","BNSF","KS0316202 ","","","    ","          ","16","03","BNSF","KS0316202 ","","0","008894S","16","03","17","11","15","AM","HUTCHINSON          ","RENO                ","20","6","","HUTCHINSON          ","SEVERANCE ST        ","10","A","2","3","1","001","1","4","70","2","1","1","1","SINGLE MAIN         ","2","3","85","025","R","3","1","1"," ","1","2","2","1","8","1500","3","1","0","0","2","2","1","1 ","","0","  ","0103          ","0","","2016","                    ","Y","155","20C155","4","","",""," "," ","45","2","0002","                    ","                    ","0","0","0","0","0","0","","","","","","LAJUNTA             ","A","1","2",
"","16","08","NVRR","1         ","","","    ","          ","16","08","NVRR","1         ","","0","751436Y","16","08","02","2","15","PM","NAPA                ","NAPA                ","06","7","","ST HELENA           ","PUBLIC              ","0","A","4","2","1","001","1","4","84","2","1","2","1","MAIN                ","3","1","1","014","E","2"," ","1","2","2","2","2","3","8","","3","1","0","0","1","2","1","3 ","","0","  ","08            ","499","","2016","                    ","Y","055","06C055","4","","",""," "," ","  "," ","0039","                    ","                    ","0","0","0","0","0","0","WHILE PERFORMING THE RUN -AROUND IN ST. HELENA FOR THE LUNCH TRAIN, AS I BROUGHT THE LOCOMOTIVE DOWN"," THE SIDING TOWARDS THE SOUTH SWITCH, I PROCEEDED TO GUIDE THE ENGINEERS UP ONTO THE SOUTH SWITCH WH","ICH WAS STILL LINED FOR THE MAIN TRACK REALIZING WHAT I HAD DONE I WAS ABLE TO SIGNAL THE ENGINEER T","O STOP THE LOCOMOTIVES BEFORE THE ENGINES RAN COMPLETELY THROUGH THE SWITCH. SIGNALING THE ENGINEER,"," I HAD HIM MOVE NORTH UP THE SIDING, REMOVING THE ENGINES FROM ON TOP OF THE SPLIT SWITCH. THEN WAS ","ST HELENA           ","A","1","1",
"","16","03","UPME","0316CM006 ","","","    ","          ","16","03","UPME","0316CM006 ","","1","174944W","16","03","16","11","4","PM","LOMBARD             ","DU PAGE             ","17","4","","LOMBARD             ","ELIZABETH STREET    ","5","A","1","3","1","001","1","4","48","4","1","3","1","MAIN TRACK 1        ","3","1","4","030","E","3","1","1","1","1","2","2","1","8","15000","2","1","0","1","1","2","1","6 ","","0","  ","01030807      ","40","","2016","                    ","Y","043","17C043","4","","",""," "," ","40","2","0020","                    ","                    ","0","1","0","0","0","0","VEHICLE WENT AROUND THE ACTIVATED GATES.","","","","","GENEVA SUB          ","A","1","2",
"","16","03","NS  ","119763    ","","","    ","          ","16","03","NS  ","119763    ","","0","475002B","16","03","17","9","36","AM","SAYBROOK            ","MCLEAN              ","17","4","","SAYBROOK            ","LINCOLN ST.         ","10","B","3","3","6","001","1","4","58","2","1","8","1","SINGLE MAIN TRACK   ","4","1","0","047","R","2","1","1","2","2","2","2","3","8","1000","3","1","0","0","1","2","1","1 ","","0","  ","0607          ","59","","2016","                    ","Y","113","17C113","4","","",""," "," ","28","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN 54ED517 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.","","","","","ILLINOIS            ","A","1","2",
"","16","03","NS  ","119869    ","","","    ","          ","16","03","NS  ","119869    ","","2","724583P","16","03","25","6","24","AM","BELLEVILLE          ","ST CLAIR            ","17","6","","BELLEVILLE          ","PRIVATE             ","4","A","1","3","1","001","1","4","38","1","2","1","1","SINGLE MAIN TRACK   ","4","3","25","021","R","4"," "," ","2","1","2","2","3","8","5000","2","1","0","2","2","2","1","1 ","","0","  ","12            ","133","","2016","                    ","N","163","17C163","4","","",""," "," ","29","2","0002","                    ","                    ","0","2","0","0","0","0","NS TRAIN 168D822 STRUCK A HWY-USER AT A HWY-GRADE CROSSING. THIS IS A PRIVATE GRADE CROSSING, THERE ","ARE NO WARNING DEVICES INSTALLED.","","","","ILLINOIS            ","A","1","2",
"","16","03","NS  ","119673    ","","","    ","          ","16","03","NS  ","119673    ","","0","479895X","16","03","10","9","45","AM","HOMER               ","CHAMPAIGN           ","17","4","","HOMER               ","CTY/MAPLE AVE       ","0","D","2","1","1","001","1","4","69","2","3","1","1","SINGLE MAIN TRACK   ","4","1","43","040","E","4","1","1","2","2","2","2","4","8","1000","3","2","0","0","0","2","1","1 ","","0","  ","0306          ","82","","2016","                    ","Y","019","17C019","4","","",""," "," ","74","1","0002","                    ","                    ","0","0","0","0","0","0","NS TRAIN 121D109 STRUCK A HWY-USER AT A HWY-GRADE CROSSING. DRIVER'S AGE VERIFIED.","","","","","ILLINOIS            ","B","1","2",
"","16","01","CSX ","000156014 ","","","    ","          ","16","01","CSX ","000156014 ","","0","850436W","16","01","14","5","45","AM","HAWTHORNE           ","MARION              ","18","4","","INDIANAPOLIS        ","MINNESOTA STREET    ","20","A","4","3","6","001","1","4","15","4","1","8","1","SINGLE MAIN         ","1","1","0","008","E","3","1","1","2","2","2","2","3","8","6500","3","1","0","0","1","2","1","1 ","","0","  ","03060711      ","122","","2016","                    ","Y","097","18C097","4","","",""," "," ","44","2","0002","                    ","                    ","0","0","0","0","0","0","Y33513 TRAVELING EAST STRUCK VEHICLE AT CROSSING THAT FAILED TO STOP. PROTECTION ALSO AT CROSSING: A","DVANCE WARNING DEVICE.","","","","INDIANAPOLIS TERMINA","D","2","2",
"","16","03","INRD","649027    ","","","    ","          ","16","03","INRD","649027    ","","0","372958A","16","03","16","4","49","PM","JASONVILLE          ","CLAY                ","18","4","","                    ","CR 115 W            ","0","A","3","2","1","001","1","2","60","2","1","1","1","MAIN LINE CHIC SUB  ","3","2","36","040","R","1"," ","1","2","2","2","2","4","8","200","3","1","0","0","2","2","1","2 ","","0","  ","0807          ","242","","2016","                    ","Y","021","18C021","4","","",""," "," ","29","2","0002","                    ","                    ","0","0","0","0","0","0","DRIVER OF VEHICLE CAME UP ON CROSSING AND DID NOT SEE TRAIN UNTIL TOO LATE. SHE STOPPED ON CROSSING ","THEN PUT VEHICLE IN REVERSE AND STOPPED FOULING TRACK.  THE COW CATCHER ON THE FRONT OF THE LOCOMOTI","VE PULLED BUMPER OFF FRONT OF HER VEHCILE.","","","CHICAGO             ","A","2","2",
"","16","10","CSX ","000167170 ","","","    ","          ","16","10","CSX ","000167170 ","","1","155400X","16","10","23","11","7","AM","SYRACUSE            ","KOSCIUSKO           ","18","4","","SYRACUSE            ","300  STREET E       ","30","A","1","3","4","001","2","4","51","2","1","A","1","SINGLE MAIN TRACK   ","3","0","1","004","E","3","1","1","2","2","2","2","1","8","2000","2","1","0","1","1","2","1","1 ","","0","  ","010203060711  ","294","","2016","                    ","Y","085","18C085","4","","",""," "," ","23","1","0001","                    ","                    ","0","1","0","0","0","0","MOW EQUIPMENT, TRAMMING MACHINE WAS STRUCK BY 2002 HONDA CIVIC THAT DID NOT STOP AT CROSSING. PROTEC","TION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS). OSP VEH","ICLE WAS TRAVELING AT EXCESS SPEED AND PROVIDED STATEMENT. PGB200401 EQUIPMENT DAMAGES = $0.00","","","GARRETT             ","A","2","2",
"","16","03","CSX ","000158362 ","","","    ","          ","16","03","CSX ","000158362 ","","2","163632H","16","03","22","2","42","PM","REPUBLIC            ","LAKE                ","18","4","","EAST CHICAGO        ","COLUMBIA AVE        ","10","J","1","3","1","015","2","2","61","2","1","7","1","#1 MAIN             ","3","2","20","009","R","3","5","1","2","1","2","2","1","8","0","2","1","0","2","2","2","1","1 ","","0","  ","01020306071011","354","","2016","                    ","Y","089","18C089","4","","","","S"," ","58","2","0002","                    ","                    ","0","2","0","0","0","0","Y12522 STOPPED AT COLUMBIA AVE AND LINED THEIR ROUTE TO OCCUPY THE WEST LEG OF THE WYE. AFTER LINING"," THE SWITCH AND PULLING EAST, Y12522 WAS NOTIFIED BY A FLAGMAN THAT A BLACK 2002 CHEVROLET BLAZER SU","V STRUCK THE WEST END OF THE 15TH CAR IN THEIR CONSIST. PROTECTION ALSO AT CROSSING: ADVANCE WARNING"," AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).","","BARR                ","A","2","2",
"","16","03","SFRV","032116    ","","","    ","          ","16","03","SFRV","032116    ","","1","628191B","16","03","21","6","6","PM","FORT LAUDERDALE     ","BROWARD             ","12","3","","OAKLAND PARK        ","OAKLAND PARK BLVD   ","0","B","3","2","2","001","1","4","70","2","1","C","1","MAIN LINE 2         ","4","1","3","066","R","1","1","1","1","1","3","2","4","8","10000","2","2","0","1","1","2","1","6 ","","0","  ","0102030607    ","274","","2016","                    ","Y","011","12C011","4","","",""," "," ","43","2","0250","                    ","                    ","0","1","0","0","0","0","OPERATOR OF HIGHWAY VEHICLE, CAUGHT BETWEEN THE GATES, MOVED FORWARD INTO THE PATH OF THE TRAIN AND ","WAS STRUCK. DRIVER SUSTAINED NON LIFE THREATENING INJURIES AND WAS TRANSPORTED TO A MEDICAL FACILITY"," FOR TREATMENT. ALL CROSSING WARNING DEVICES WERE FUNCTIONING AS INTENDED.","","","SOUTHFLRAILCORRIDOR ","A","1","1",
"","16","03","SFRV","032816    ","","","    ","          ","16","03","SFRV","032816    ","","0","628378W","16","03","28","8","37","AM","HIALEAH MARKET      ","MIAMI-DADE          ","12","3","","HIALEAH             ","NW NORTH RIVER DR   ","0","A","4","2","1","001","1","4","85","2","1","3","1","MAIN LINE 1         ","4","1","3","016","R","2","1","1","3","1","2","2","4","8","5000","3","2","0","0","2","2","1","6 ","","0","  ","0102030607    ","254","","2016","                    ","Y","086","12C086","4","","",""," "," ","67","1","0021","                    ","                    ","0","0","0","0","0","0","OPERATOR OF A HIGHWAY VEHICLE DROVE UNDER THE LOWERING CROSSING GATE AND STOPPED ON THE TRACKS DUE T","O TRAFFIC. BOTH VEHICLE OCCUPANTS EXITED UPON SEEING THE TRAIN. THE VEHICLE WAS STRUCK AND PUSHED OF","F THE TRACKS AT LOW SPEED. NO INJURIES WERE SUSTAINED.","","","SOUTHFLRAILCORRIDOR ","A","1","1",
"","16","01","CFRC","15004     ","","","    ","          ","16","01","CFRC","15004     ","","0","622307E","16","01","04","4","20","PM","ORLANDO HEALTH      ","ORANGE              ","12","3","","ORLANDO             ","WEST MICHIGAN ST    ","","A","3","5","1","001","1","4","62","2","1","3","1","MIAN TRACK #2       ","4","1","3","038","R","1","1","1","1","2","2","2","4","8","2000","3","1","0","0","1","2","1","6 ","","0","  ","0102050607    ","112","","2016","                    ","N","095","12C095","4","","",""," "," ","26","2","0034","                    ","                    ","0","0","0","0","0","0","P322 WAS OPERATING ON #2 TRACK AT MP A 792.29 , WEST MICHIGAN ST STRUCK A VEHICLE THAT WAS STOPPED O","N THE TRACK.","","","","ORLANDO             ","A","1","1",
"","16","01","CFRC","16027     ","","","    ","          ","16","01","CFRC","16027     ","","0","621328U","16","01","27","6","26","PM","DEBARY              ","SEMINOLE            ","12","3","","SANFORD             ","CR 15               ","0","A","4","1","1","001","1","4","64","4","3","3","1","MAIN TRACK #1       ","4","1","2","040","R","2","1","1","1","1","2","2","4","8","400","3","2","0","0","3","2","1","6 ","","0","  ","0103050607    ","107","","2016","                    ","Y","117","12C117","4","","",""," "," ","75","2","0002","                    ","                    ","0","0","0","0","0","0","P32527 WAS OPERATING SOUTHBOUND ON #1 TRACK STRUCK A VEHICLE AT CR 15 ( MONROE STREET). NO INJURY RE","PORTED.  ","","","","ORLANDO             ","B","1","1",
"","16","09","BNSF","CA0916201 ","","","    ","          ","16","09","BNSF","CA0916201 ","","1","027650J","16","09","10","11","5","PM","SANTA FE SPRING     ","LOS ANGELES         ","06","7","","SANTA FE SPRINGS    ","LOS NIETOS ROAD     ","20","A","3","3","4","001","2","4","68","4","1","9","1","MAIN 1 TRACK        ","4","0","1","002","E","4","7","1","1","1","2","2","5","8","2000","2","1","0","1","2","2","1","1 ","","0","  ","0102          ","19","","2016","                    ","Y","037","06C037","4","","","","A"," ","21","1","0001","                    ","                    ","0","1","0","0","0","0","41: HYRAIL NO GATES","","","","","SAN BERNARDINO      ","A","2","2",
"","16","08","SJVR","SJV059216G","","","    ","          ","16","08","SJVR","SJV059216G","","0","752986D","16","08","19","8","25","AM","VISALIA             ","TULARE              ","06","7","","VISALIA             ","W. SCHOOL           ","5","A","3","3","1","001","2","4","70","2","1","1","1","SINGLE MAIN TRACK   ","1","1","12","009","R","4"," ","1","2","2","2","2","3","8","1500","3","1","0","0","1","2","1","3 ","","0","  ","07            ","223","","2016","                    ","Y","107","06C107","4","","",""," "," ","59","2","0002","                    ","                    ","0","0","0","0","0","0","A TRAIN TRAVELING WESTBOUND ON THE MAIN TRACK WAS STRUCK BY AN AUTOMOBILE AFTER MAKING A RIGHT TURN."," THE AUTOMOBILE STRUCK THE FRONT LEFT STEP OF THE LOCOMOTIVE. NO INJURIES TO OCCUPANTS IN THE VEHICL","E OR TO THE TRAIN CREW.","","","GOSHEN              ","A","1","1",
"","16","01","BNSF","KS0116200 ","","","    ","          ","16","01","BNSF","KS0116200 ","","0","009282Y","16","01","03","2","30","AM","WICHITA             ","SEDGWICK            ","20","6","","WICHITA             ","S. WASHINGTON ST    ","40","B","2","3","1","001","1","4","25","4","1","1","1","SINGLE MAIN         ","3","2","70","030","E","3","1","1","1","1","2","2","1","8","1500","3","1","0","0","2","2","1","1 ","","0","  ","0103          ","18","","2016","                    ","Y","173","20C173","4","","",""," "," ","  ","1","0002","                    ","                    ","0","0","0","0","0","0","DRIVER AGE UNKNOWN","","","","","ARKANSAS CITY       ","A","1","2",
"","16","01","BNSF","KS0116201 ","","","    ","          ","16","01","BNSF","KS0116201 ","","0","006162X","16","01","09","12","50","AM","GARDNER             ","JOHNSON             ","20","6","","                    ","N MOONLIGHT RD      ","0","A","1","1","1","001","1","4","28","4","1","1","1","MAIN 2 TRACK        ","5","4","108","036","E","4","1","1","1","1","3","2","5","8","2500","3","2","0","0","0","2","1","1 ","","0","  ","0103          ","22","","2016","                    ","Y","091","20C091","4","","",""," "," ","18","1","0002","                    ","                    ","0","0","0","0","0","0","41: UNOCCUPIED VEHICLE","","","","","EMPORIA             ","A","1","2",
